,Search_Engine,Search_String,Publisher,Title,Link,Date
92,Google,jio lawsuits,Hindustan Times,When Reliance threatened a Hyderabad techie with legal action over Jio domain in 2014,./read/CBMi3wFBVV95cUxOQ19ZU2d5aWxJNncweXp4dHRPQ1NqVFRpY1Z5ZFh1a3dPYTAwQ2V3Vm4xdDFuOFpFTUhrZDRFTVpMdkFYM2VCQUxBOWNnVGdhaHVHZUZid1NKdTRuNnVZYmhrLVZsSkZOeWxNYWppZGsxTFpWRzlXejlIQk5GaDRac0ZzYnZ2ZW5JZHM0aS1aUDdDR3IwbzlnUXNnUHFRZi1YVm1EaUh3TkhjbDJuN0xoemFyTk43T1Z4Ml9rLS1WbjdaM2NDbFBWVHVhZ1lvUFFiVGNWZGdkNXVtNE9yNFFR0gHkAUFVX3lxTE9tZDkwM0VNRDlWM1Awbk5QNnRNdmxIblExSFZSNlR3WEQwZm1Db3FJUzR2ODNqXzRfWXJzeWpXeFA4ZDEyMGVGOHJOd0JnTFNGNnBGNDlJR1gwM2NNRjBJUTd5Vml1dUl3UG53RS1wQzlORkxmSG5zajVMTGFwREJkb1hhTzg3RHJQWUNxeDRjQTlhS2RCR1lVX3ZrMXVqa19UY0RYdFU5LWdtMFBrOWlwaTRRdl9IamQyOGNtN1lPdHlUcUZzeWNIZFRwal9SUmhFYnVsWVVZM2ZFUm0tTWFXRFRNXw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-25
93,Google,jio lawsuits,Business Standard,Disney settles lawsuit for $43 million over alleged gender pay disparity,./read/CBMi0gFBVV95cUxPbFN5TWctTW9EMDA3QTdBMW94bHNjT0s4Tkx4bExPbENTYldUcmdBdXpDY2N6OVBjOWNWcG1NSFpqUWJtRFVRSlkta3BjT2MyWmZpa005TVBRRDdoa0dqUjUxd0ZBY1I1TndXSDFPbGxwOUxTSkxJdHBwQlJkcGJWT0hReDF4dFdkLWpSamEwQ3hDdG40RF9zbGg2TkVmNTEwUDQ2bFJEcEpjaGxSZzNhWE9HV2xwR2hneXN3MXRmdHowN2dHVFF4amNCN1BmR1Q0NlHSAdcBQVVfeXFMTTZoNXFTaDJIbW9ybmFUdEVaVm9Yc1hEX1VEWFFYNEE4SW5uaEJ1WU9UcVJvdUdpSVJ3a2F3dHFSOVh1TjNWTExMT1VVaHNuc05POURpVXNFSHJvcVRYTUJoZjFhVVVyWm9oQ3R5Z2xVVFFtaW52VGZXeE41ZmgwQmxLQy1Uc2oza1hsVlBiNnJHaWd0OUtsMWdTcENXNGZjaTE4VVRLTTN5TVctTmtjYXo0emt4aXE0Mm5hLXhyV1ZLcE1qYmhaRURpc1RGblJUdGZxYWtORW8?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-26
94,Google,jio lawsuits,Communications Today,US Supreme Court allows class-action lawsuit against Nvidia,./read/CBMinwFBVV95cUxON3djWVQyX3V6aGVWZEhoMTFqajY5b2FKWndFNDVCX1lfOUZncXF0Q0J0S0VKcmNEdFUyTnhoZjMwSUFJVVhTQTlEZ0xYVllrNG9xZDFDM0MzTlhvTXhOdW83NGxHaTRyOGh6a0trWFFieHJwWmlaUGhBQUViNURIdXFKdERYZWVHQ0hlNk4tUGdlTE1ibEZIS2k0RGRTZW8?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-12-12
95,Google,jio lawsuits,Hindustan Times,JioHotstar domain dispute: Dubai-based siblings to transfer it to Reliance ‘free of cost’ as an act of ‘Seva’,./read/CBMi-AFBVV95cUxQOEM2LURxajZycWdldXZFRUNuWExrWGtNaFU5d28zcS1JV1JmckNsSVlmOW5pR2hWM3JnSVpQcWc2TjViVlhvbHRnYjBFaTFOSGk1Sm52dWJaa3NhczhOMVVEQ2QtU0lMSHBVSWMzRllZSzRhaDJKR01lSlYyOEppT3dEQ3phOFFiMzJoVXgzRHNSd1RKTTRUMEJHemFrUVFCU3FOcE9QalJsRGgwWEpsXzhGNmJNaDBmYllUcW5aU0NJZ1VqUjdPcXNXU2R4ZktHbVBGajB3UDJRX2tLeGNFRmNaWDVPMF9sbzJ0TGtheW5JYjcyWlZHddIB_gFBVV95cUxNbFlhU0VLRmV1ck82NVJJeDlXNzhDa2hnMGktWmRxeUZkb3puNnR1bkxrUTBYWV9KY3BlU0pWUVB5VWpSVjZZX0Rma3BjcjZmbll1M2t1cjRWMlpsMG5uWVozeDVCaV9yS0h3VGJmSElXUHY4NU5Jd3JkZ2Yxa0lROUpVdzZqY1FEdU4xVUZlOU1MT0hHQjBVb01vcnNWT0k2eWwzMThpS1pMZVZndmdjdFBFMk94Qm96dm1JUWY1NG04LXE1N0NjdGw1V0ZqZDkwRjRaLWU1WHhWMFF5VG1xWUx1ald0UWtHNnVpQzlsWXJsUGdBTjhXdldodkM5QQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-18
96,Google,jio lawsuits,Business Standard,"89% of Indians face call drops even after tariff hike by Jio, Airtel, VI",./read/CBMi4gFBVV95cUxPQ1MtdkllWGN6SjdJYlRvdHk2U053V0picWVmc3RuZUMyb0EtS2hJOUNfR0dnS29kZ3Y0WHFHaUp2NnVaa2Y0cG5MeE9RaG1tUDc2U2Vqa3JEeGtRVGhOUXFGQ242emtqZ004Tl8wUEpPTTlIdEhpZG5OVWl1NUFuLTdHZUJxM2ViNV95dll1RVBsOWVHckZSUVJBeFFwd09rWG1CcFpPd3JQRy1SckliVjR3NG5HaGtPS2o2R3U0MThLak5PSDAyVzljOXgySjA0SEFtR3U3SVhiWGItLWVlV0FB0gHnAUFVX3lxTE5SMHp2UllqLWpZRThvU0JqUDdBU3ZqZUcwWDNZMDA4MTdCd3ZOQ1ZTZUdFN3VoS0lMWTJuWlVZN20tSjQ2cDNaazlUUDd4VmRFSU9QaGtHQnp3dGpwU0RwaEJzdEFZYUJQbkpiYXo2QUZkTU9fbURVektQX1p4Mkw3MHc1dkdzR3M3SUlDdWw4bmdmM2NNeVAwTGNpcWsxMEJmNlptS09uR3hPa3RfT0NsMU42UFRMQXRETUdwUWNsQm9sWVdrLXFMSXROOGM0YlBRZktnNFdwN0RCTmlKZDlFcDhUUnB2SQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-07-15
97,Google,jio lawsuits,Communications Today,Google to face privacy lawsuit as judge denies motion to dismiss,./read/CBMipgFBVV95cUxNVWZzOXZRMkdyU2ZOOEhEaWZUNm5BNWo0WHlwZ3ZUYUJ1UlE3eW9FNkhZVWZNOGJBUHMzRDE5Y0VrdXdJTVRwRjNNRWVYMVVLMW1iVk4tOU5WQkU0QUFROG5oMTVBUmpEY0NkWnA2dXNqYTh0ZnFEV2RibklSVUYzaEhBNVBTS3gyYldMNFpvRGJwT214RURsZ0p2VE0zZFFWZ29mVnVR?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-09
98,Google,jio lawsuits,Communications Today,US judge sides with WhatsApp in spyware lawsuit against NSO Group,./read/CBMipwFBVV95cUxOTDNwdFhTSHNUNGpKMkJUdUZ2czlHQUR3bEVFYjBqbm9nUWx3QmFDQVFiRlk4YWs3QlhNQ1JfU0RBbWVFOHBneG5URUV2aTVPTTdDM0ZhTzhubDEzc0xLUGhBRGxqcjd0TWVXUGp6ejVlMV9waHdKMWRSaU1JYmY4TVhUY0ZtQlZHblhDWklxV2ZzMUZFeWpFNjVNbWltZ2Y1czNGaUlrcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-12-21
99,Google,jio lawsuits,Communications Today,Samsung files lawsuit against CCI over controversial 2022 search-seizure operation,./read/CBMivgFBVV95cUxQUTE1dkRYSk9MRTFoVHl3aXZaV2llRlZpYWtiYkhZak13REI3NlhCdzYybGdKajMxdjd6cU1wbUNxcVFzbTVGVVlBb3ZpV2hQMXVMcUQxdjVGREVMd1dWc0gta2V4VTF3SjJfaUcyWm5nMVZfWVZRNDhRTy15cGFUY1A5RkhIS180bTcyOGJnOTJXa2VSTEUzTnB4RWhQMWxTTUMzV3QxS2RIeFJHQVB3dThiazVaYUdhWnRMeW9R?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-12-12
100,Google,jio bankruptcy,Business Standard,"Telecom issue: NCLAT dismisses petitions, says IBC to prevail over Trai Act",./read/CBMi2AFBVV95cUxPYTR3VXI3WVd3M2lZRnVFdG4wbHhROWlGU093b295TnU0SEoxMVlKYUhoaG1nZF9qMkZyMHFaaHV0MUNRNTA3Q1o1Z2RsVjJuZVQ3YjNpNnN1WkdXdU5RZU9HOW55V3ZMMG8takdKQ2oyc3JLWF9MUXZMUWFQUzVaY0VCUk9iUzN0VWRmdWJRVXhUbXY5YW1va2hIZWlrZW5TSmJHUE0zcGlaanRjaWtkX29la0x5bTFOVGFxc3RSdzd4YVRoUExHMWxDNWd5N0duNTZsVEQ1T0PSAd4BQVVfeXFMUDVsWC1UdmNEZV9lUGd2UjlVWVFnUmVxZ1RJSHVleUtNV3VUdVU3S3AwdWZjLUxQNjdmbm1nQzlvbDFyaEFHYnQ5SkVHWjQyZUhEZDhCSkRnLXlmYXFGakNpdS1NY3dLQV9wSk1UWFZWc3NBNGgzakVkQjEyVXpxWTNyZjVpQV9sWWFSRW4wMXVSRWlBdkZHSTNaS1NocHJhUGNFaVljWmJsdmZSdnJFNXVRSGdBNGpJTENuQ3VldEE3VXBNZm13bEpkdG9KSEdVUzRlSW8tcmlmM0VUZzZR?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-07
101,Google,jio bankruptcy,Business Today,"Tariff war with Jio, Rs 46,000 cr debt, pressure from lenders force RCom to go for bankruptcy",./read/CBMi5gFBVV95cUxNUl8zeFVIUWh0TGNYN3YzVk9uZmpXOTZMMTM1b1RSSFhKSnBnSW9INzNucTdVcnNiUDZqN29PYU10Z2NpT0NCMUNtVmZCYVVUQnZXWkVYZDc5d3pSVzAyNm5fV09BSTZiZEh2UURpSl9ocklTOVlHaVZVbUVPZFFZbm9JLXF2ckxfODQyZVNNcGlWOTNPQU5FZkRiNUdpekFzSVFGVUJFZU4yZTd6aTdSeW1raHlkQ2F3cmJzb05DUzhWSGZ1U0dxSTNCREpPTkl4OTdyUXU4WmN2V01xR0RyVTdHSkJwUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2019-02-02
102,Google,jio bankruptcy,ETTelecom,"BSNL ‘sinking deep’ in crisis amid user churn to Jio, Airtel, delay in 4G gear supply: Employees union",./read/CBMi-gFBVV95cUxNTnA3MTFGaEhoU0prTVEyWnRCclJPWUxFclp1NGZxUTlKTTV4dm1oeDY4UU1iLXZoTE92Sk9sbXo4YWtsbTd2Qy02dUpOUzhsVTB6Slo5NGRsVFJ2cU9WWFFjLVVpUTM1OTJMbWZaZVFxejNDT2REQjRQSjQ2NmItTnJKTjRYczYzWjZiUDJkdEdULVVnbjNFUnF5MUptRUg4U2lhVy1qSFh3VFl0ckthdjJvMy1hVWVKWDhGRWd2aDA5ZjhQUjEwY2lhUDJWUnlpWWlzRnh5aW5JdENzVGNqdVBPX2NxVVdmRXpqRl9YdG9DcG0yd1B2a2NR0gH_AUFVX3lxTE1LeGUxNlhHaGpidFVsdUE5a1c2alpuSGtBYXZxZDZIRmpvbGJ1Zlo0TllpYVpVNTREdEw4Nzlaa2dmNFpib0t6UGpkSnV6NVIxbWFzSzc5V3pCSjlpUEhIYWhCT3BwMVdIeWFIcnJ3eC1iWnNnYlVwTzJOZHdqRHhaRjd2Ulk5Q1pLZ21FZGt3S002cG5yNDlVN3lLTEJ0WWlfWDNOVTNPamY4V2FTbF94djdtYTJIdGNVVTlTdWdQeTU3c2F6OHZHLTRKZWNEemNTQkZTV0dyR2ZjaG4yQWlObDhhZ3pINUptV0syOHc5Vmo3Z0ZJR09KcTRwNVZSQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-02-16
103,Google,jio bankruptcy,Fortune India,Reliance Communications: End of the road or last throw of the dice?’,./read/CBMisgFBVV95cUxQNy1DQjJvaXFBMHN3LXduOHZTVmhhS2RkQzNXNHFYZGl1cm9MTWU2QXpjYUE3eEd1V2lvNUpMelViUkh5MWd2Sm9NRmdnbUh0NWVXN1U0TkdmQXNkVkdrS1ZFVkk0VndhWlY1dmJVUnY3QmdWWmJnY1JsUzNoRUdCczZnaFF0dXNxQ1JnSTlzd0lGa0NqbHRkWEMyQTNmVExIZnVkZjE0WGEzT3JZdkg4dHpB0gG_AUFVX3lxTE9GRTM0TmJTbVBpN2w5VVk2OXQteHEyanpCbVVUQ01HWF9fSWRtb2JPLWZjTm5kQ1Y2eVdJR2tjZ3k0Z1BkMDlJTXRwZE8yQU5tbkpua0ZEVmcwTUdQS1BFb19WWlRYd0JYMkZaN3poaUh5aWxRdmV2VDJialVjT01FaUxsZTNGeVNFMkRRbjV5ZTJ3WXFXV3IyRjRjOXB6X1JaTWtvV0NMVUJJWmFfeUZzMFIxVXVIMVlfRXNCLWtJ?hl=en-IN&gl=IN&ceid=IN%3Aen,2019-02-02
104,Google,jio bankruptcy,Mint,"Jio deposits ₹3,720 cr to take over Rel Infratel",./read/CBMiqgFBVV95cUxQbWNLZ1hJTElOcWZ4U0UxWUlzOVNvMXplY3N3eVlsZE5PelN1X202aFdVbU83TVNCaTc3U3RTTnR2T1VxbXU1cVlObEFXRXpwYVFmSXlKTGlVdGNyZGM2cXRITUk0U19qdURrVlFZTGluc2NhbFVmaVhSOERaS1lMS3IyaGMxVEZtYVd6cjdpRWpZR2ZuM0x3MS01MVZCY3ZlSm14V0poVFpCZ9IBrwFBVV95cUxOWF9ZRGdUUG9DTzVjVkVrXy11MnM3aThBc1lqQTlYalZ3VFlRNWNJUkVQdV9xbzMyT2pFeXJxSnNBVW5DbkNtaHJNNGEwUVhqLVBQS1BwQzVZZS12VnYzNXNkV2UtZUJFdkxnelJDa0Q1NFdQQk00eU53UHliRVQ0ZmxIS0R4U0F5RnhQYmJGNTZsTThWVzlNQTUyTmRINEs5Nl9NNEVfZnRYMXBzdVE4?hl=en-IN&gl=IN&ceid=IN%3Aen,2022-12-22
105,Google,jio bankruptcy,Capitalmind,What happens if Vodafone Idea goes bankrupt?,./read/CBMiiwFBVV95cUxPNW5ibjZHU3FVQTc1R3JUYVFCT0NDd3R1ZENEaFVKV0lMUDlaclI1Rnh2dC1IOTl1OXRFYXdob0dxem9sTEYtaGFfVmwwQnlPUTRtYTB5S1lCR1NpWldsaTA2ZmxMLWxtSG84TnVQYVF6ZG1EZkJRVEt2VHNDS2FNRHQtVmlRelN5VmJv?hl=en-IN&gl=IN&ceid=IN%3Aen,2021-08-05
106,Google,jio bankruptcy,Deccan Herald,How Mukesh Ambani will split his empire to avoid dad’s folly,./read/CBMirwFBVV95cUxQbHVKNDNNdktiYkRvRUxiZ0lmdmhqTkJoa252Y082Z19fQWh5OU44UFhzNGNnQXVacmtScnR2clN0VlFVZTVlZERmRTBVLXNMTzVMNFRNQzB1S3gwRFlkY0NzRUVHY1VwN1dpSl8yWWRBajI0cFlXSmoxeTdUMVduUzBmSjJYWElrQllncmtaVG9JQlRObnJLUjE0ZVNUZVpOUFpqZ2w5c0xfZkQ4bW9R?hl=en-IN&gl=IN&ceid=IN%3Aen,2022-06-29
107,Google,jio bankruptcy,BusinessLine,How to port from Aircel to Jio,./read/CBMingFBVV95cUxOVF9YcHVWcXRPTWt4Z0xCYzQteEhaN2RyaW9VTFMtTV9vR09KVWkyODhwTU5MUUVsbjY1MGc2MkJXX0JDd19IWjBYUUVqZXl5SHJzZmwxbTBsanZLV0J0Tm1JOWY0RThsbk9iUkYzZjJ4MkFabkUtY2U5eGNfOHAwTlhWMzIzdERXZTFrZkJqbm5RX0NSSXlRa19DR2RmQdIBpAFBVV95cUxNckxIN1hYYW5OY0NfQWZsbjE2cTYzQ1hNOVU0eUliZm1xbV9wOWZvRnFvSTl2NS1nY0ktUi15MVRCSVBiZkYzZUdqb3llQTJkZmlJRjd2cHZVcFlBNEpGZFF6dGJWeHc3TkZYWl9RdWtJQ0NSUmxYZ3VuTFJBT0liVnBVSU1XYnJZbWZtaFVtM3RzSXEyMmlZNG8tVUdUaDJIUnBaUw?hl=en-IN&gl=IN&ceid=IN%3Aen,2018-03-01
108,Google,jio bankruptcy,Business Standard,"Aircel files for bankruptcy, cites Jio's disruptive entry as a reason",./read/CBMi1wFBVV95cUxNMWJ5WU5fdm9fZE1ScjI4SGFWTEJqdGlSTC1RR3BZLTdmaC1Fa1hZekZKNVRBU2R1emdmdWNhZm5zaFVVUExWRUlEdkhETURjX3phQ0NoWEVDR242WHBxMkRXQ0dJdm83dnhLWE9tcXVXTWJxTmNmRHdpcnMyVjVFMGFPdkloejhqMVFPNTIyUWRmVnQ1UE85RUFTQjJIU1NSdjRfcFJ4TkRXc0x1dTY0Y2p0OTZGejEzY3VFcHlaLS1McHRySkJsczFqNlVYNkxidGtxV1lKMNIB3AFBVV95cUxNbFQwa3JqZEhERzFWeVcwUGdwNkZaeDZJQmJONmtqakhtUTRPVjdFZUNjSmFOQ0JYM1ZWYnhJcDA3bU5kdXRvOUtrODNjbEFib29YZlFVOVdKc2NiRHVIUVV5a2p0ejJYU0ZzdzFEY1NYUkdFa2hWWWotc2hwYUVTWVBwQjRYeXYtQjNqYVZkX3hIQ1pWQV9SMi13bmlpUC1ZS0ZEeHpDTk1leW1DeUdzemVmR0FqSEs2YlFLd1dsWktvYXE5ZldZVC0zSDlTREFoemQxUUdWLXVpODl2?hl=en-IN&gl=IN&ceid=IN%3Aen,2018-02-28
109,Google,jio bankruptcy,ETTelecom,Vodafone Idea bankruptcy: 140-150 million 2G subscribers to be the most affected,./read/CBMi-gFBVV95cUxNRXpoNkU0MG1jbTJuQ25Tak5aSExUR0s2WkR0eGExNDJ3SUMyV1QtTGw2TTZKaHI4Rmo5Q1U1Ykx3NU1Kd2g2Snc5NUNTN0JRdWwzWlF6SzE0UFZpa1ZIaUhWSnFUaGtDak1BR1ZGTGZpM3MyTldyZmd1a3RmcWFsY0hZZFNkZVU5ZEhqa2hUOVdNRUJKdGVnNmZqUGl0YjBSUm5OQmxMSUFGbEE5S01RdU9XSmY4SFZyaEE1VjZwWE1oRktMMHN4dFgwMXR0TUU4VUJCWTFtQTlTZm9STlZvT3VyUnBxZkFUNm1fVmJOdzNuMkU2a0FCclJR0gH_AUFVX3lxTE45WXJCakdDQUw4b2wxT2NVbG1qWUlVME51ZDI0VEc2V2t6U3J6M0laRkswUTdsdnFwZUpUN3BUelJ0aWsyMjBQYks3NFh5UDd3cTRYeER6alhnajllQjVsS0dUQ2pBMDZDbUg2alU2TjI5SWNjczRIQkI2VFd0YjNJbGNseENWVjJ6dEkweUJCWl9ZTVRhVDJ4NmJURjJ6NTJkc2hOMFVza2lYcU5pZWNKeVhzZWpudlFGS1hib21lZmNGS3haU0s5aUUwOTlpdFhKMUNUZ1NpczYxZnBFdzVrY1lXeUhHTkRUZkZCNHM3YThHNFgzczFvaTRxcDdNdw?hl=en-IN&gl=IN&ceid=IN%3Aen,2021-08-13
110,Google,jio bankruptcy,Business Today,Jio to acquire debt-laden Reliance Infratel after NCLT’s approval,./read/CBMizwFBVV95cUxPSUhac3ZrVEwxd0pPY3FCeFRQWHg0djl1QVYybk1kdE42eHpmM0NYNlZ2R09QWTdzWUFwblhseFMxNko5SUFNM3ljVGlzRVZ5MkRUMzh2MjJqOGRkVTdTVGdUc3JKVmw1UGhVMlRMNFdfSkpsVGxNOTh6Z014ZHV5RDZFbHZSUk5NMmM0dExqeGdUZ2htVmExYllXMF9TZWxnc2lDWGVJMUJnbG54SXNSaTdlTWZjS2p6RHlkcTBXbzlrZ1JjS3M3SUF5UnJkZ1U?hl=en-IN&gl=IN&ceid=IN%3Aen,2022-11-23
111,Google,jio bankruptcy,Fortune India,"Jio completes 100% acquisition of Reliance Infratel for ₹3,720 cr’",./read/CBMirgFBVV95cUxNS2dDR0c0QWM4SHFaZzJVRUhnaHhXUkRueHY1djVhX05yRHhmdkZyaWFqNUN1UHg5N0NyS1BBQl9valhId0FhcGdnU2d2RlBvNjJyU2Q2b0FfRVFPSUNxdDZmWHc3cXRqT29IY3RzNDN0cjdzNGZJdjBpX3dvSU1jNXduM1JGVXJZWVMzSUVtNUIzRmVtT09TZGhLU09aWElSMXlzVmxmQ0Y2YXkxV1HSAbsBQVVfeXFMTmpUSWdoeG5FOUhxdlJIVm5OUFhFWExIVlgtdEV0cXpYYnRaczhYOElNaUFEQ3ZkSE55V0dkem9lekY1RjgtUjdCSnZkUHA5Z3Y4X0FaWlA4TUR2SG9PNk42VTlwZ3VxQjdhV3NWa21zYXFoZjQ4OUgta3d1eFJFakVBckk3LXFCRHE1WW81Rm5jeDJQM1l4blQ0ZVFlakdzXzV6emZNSWdyY2M4eVlqSEJ4YU1taDRtSjdaRQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2022-12-23
112,Google,jio bankruptcy,The Times of India,How Mukesh Ambani may reap rewards from brother Anil's telecom woes,./read/CBMi5gFBVV95cUxQcDVURUhFWThlZW5yeXhXazRqX1AzdFBEend4V2htUEswbE1Pd1FoT09nZDg2emN1UklCbUp1aUhsUHZ0QXFycnNxb0pGalYtQ1FLUVhQV2x6ZERKR2dPNFVVcmxBUm9ZMXJwWDNNWnptNDkxWHpKRG1RTDVScDlVNG5OQzVnVnc0amxxUHByaEJqRUxHeEZMTzdoNVc4LVVjMFVtXzRHSXowQ2I4aFVSdUlCd0JkOVdMaWxSTWppbHVORGEyaVdSY1Y0cDdrZy1sQ20tVTNQOE00V0NodXFwekRsTmJMd9IB6wFBVV95cUxPOXBTd1lOUEd4OXBkYVdtOHVFMzN0S2cxOU1qQnpFRUNpQ09EZnZ5TTNIMG11ZWhxcE5EVWVIZnlhZU4zU2Q2c1ZsSXZzSHh6aUs1WG02dTJHNUtDNExROWJ6LTZ6NXIxNmFQVHF5bnNhQlV6RmNkMzNtV3Y1aVU1a3EyQzBwTGQ1VE5hT3JaY0k4ODV1b2ktZzNILWM3UGZvRmN5VXVaS19PWUM2UlJqZVROV085RWtRdk9RWlJvQVZRX0tRenNDeU9OeC02MzMwR3h5LUpjbERFNlZwWmc3RExUREIxejBhV1J3?hl=en-IN&gl=IN&ceid=IN%3Aen,2019-03-21
113,Google,jio bankruptcy,Business Today,"Aircel goes bankrupt, becomes fourth telecom player to bow out as cut-throat price war takes toll",./read/CBMixAFBVV95cUxNcEpZTmtScEpnN3NTNGdtaWxobDZpLUFSMXp1ODg3OVR2eUluU0RwNTZRMXhud1NfQUhLeHVCQnJxdFpGTW5qYzBCV3VQaE1EWkpZMTBjbWpKd1NUakltWmdQQ3c5QVVvWmJaMUZCSnR6QUlORHFzYTA3el9OX2l4MEpUQVJmaWFVS3hIdnh2a2JWNmZIZ1JVVi1kOEtack9PQzJ0ZHZOcElBSzdwMDZmN1dtQ3RhUE5PS3Y3TVdOSkdLem8y?hl=en-IN&gl=IN&ceid=IN%3Aen,2018-03-01
114,Google,jio bankruptcy,Business Standard,"Jio, UVARC emerge top bidders for RCom assets with bids worth Rs 21,000 cr",./read/CBMi2wFBVV95cUxObXZKUFdFcm1pRXEzQmJHMHhyN1RBSk1obWJpaU1TbkYxTGxMTGFBWTZVOFp1NzI5UHBMRmRtc3ZCeGdYcllKeFhDWmNULThfWkFVdEdDVk41MkVDZDQ2X3NRSWtvcWxDNWp3ejNFU3dyT0hoWHE1NzhDYm5OdG5SMGtxdzV5MFhzLTAxWWlubl9XVHJmcHF6d0NhU1VwMFI3a3lmazhHTEpRS3RpY2VGc0w1SmFWVHRzeGE4YkhWUTlnM3RuVTBjVS1Xelh5akkzZVEwZ1VNcHhYTjTSAeABQVVfeXFMTjh0ZW13NncwTnh1UF9QTDVFMENOdjBjMjNJNXhqQkRsLTRoYVp1SFhFZjZNN0dxRGRXNENlOHJidVlBemg3WC1ZMjIwUVlyQXBBLWQwb2lOZjRmaDFMY18wZF9Ja1Z2ODJ3NUd5WGVZZ21MLUJYN0FJY19pNlpWc3Y4bzlDWjRkZF9LdUNQQ2ktdTd6amRtU1FnN3A2X2xVMmRMdUNSaWhRbVZKX1VWM2RoM1BVSGZJM0xHRmRBTkFuLVNKZzVIa2hRdVM3U3lhWEh2dkVqaXdUU19sR1pzTlg?hl=en-IN&gl=IN&ceid=IN%3Aen,2020-01-15
115,Google,jio bankruptcy,ETTelecom,NCLT clears Jio buy of Reliance Infratel,./read/CBMioAFBVV95cUxNQnVOZXBXdTVMSi1uVkRwWHFxaXdibk1Cd1VMalNLOFhHSHozRUJYeWxweVJuV0ltcDB4bjBUWFgzVGc4V3NTQzM2cy1SOWFEWDlldTZhVlZvNUp3OWR1aGcteGJZRk5VbGlPMTNiOGttSEQ0Y2lYeG5ZLTIyQkJVM0FqQ1Fubkd0N0sxem5HeExfLU1IUEs1TXlsSkxKTlZQ0gGmAUFVX3lxTE5ZM2V3aFhzdXctZlYyYVdITzhQZjJBWGZYQVNGdmJUQW41MS1LNDRQcHkwN3FQNjJueXdzdjR2d21jRG9RNWVXemxFWFlyVkZObHNTTFkwSU5qdXpLWlFsRkhHRWptVHRmZlF0dDU2YWFxT2dDUkxhelFDSUVDUmZmamp1dy1qazVwQmJBSXVIcjNlMnZxU2pneHE4RGNSYmpJa0ItTHc?hl=en-IN&gl=IN&ceid=IN%3Aen,2022-11-21
116,Google,jio bankruptcy,Business Today,"With Aircel filing for bankruptcy, consolidation in the Indian telecom sector is almost over",./read/CBMi0gFBVV95cUxPWEZNM3plTGQ2dkNfRVFNNnlKd0IyV1dIdUZOb2EyY0ZtQmdvUENqaG0yR24yUW83N2ZLSjdQMGNjZTB5VzdYbC1hVW4ySENYbGxPY25qbDlWSnlFWW9uVmdaSFhubGJ2cHpocmluZjRvVEhqT0VoMHhrQ1dpaUpEYV9BR3JFX195YVRNZ2x2dWRpUGIxMWpvYURnNEtua0hFNldUZ3RzYzhxYmJOc3VOSmZpSEJETFhaS0hsR0l6dWc0Um84djdGM21kNm9IRHVIUEE?hl=en-IN&gl=IN&ceid=IN%3Aen,2018-02-28
117,Google,jio bankruptcy,The Times of India,"NCLT clears Jio’s Rs 4,400 crore plan for Reliance Infratel",./read/CBMi0wFBVV95cUxPdlRpcS1jWkpVaGY5UWdaQkFPZURrVm1PTzVQRzNKaXlXb3pwYjF4QjcwaTVMSklBbmlqUGpiS2g4VEQ2bVMyem0tNFJHNEtmRV9yc0NkeWJrM1Fpbzg2TUFHQlpiV1A5MU1sWWJXWWV6V0hENmhuZFBfazd3d1VRd2tYSFQ0UjZyT1dlV0NteVJBMTZjTk9XekZtTi1wcGk3VlZSdm9HQ0tqeXIyTE5DUG1najJnbUh5QlBTWmRpcWtwQk1YejZIeVRvTy1iSm91ZkVV0gHYAUFVX3lxTE9TaG1wWVVUNXRfWE1TcGRHUGZjSEt2amxtMWtpajQ5TF80UHZncjRVZ3hSUnAtUjBnTnJ2YjMtQXlxSFh3WU9vdGl4Q3ppZXdXNVZNMlpOQ3p5by1ZWmY5dmlnUEF0MXNyLVl2Y29EbElXUUhHTVk3emxNN0RESjd4aVlJM1dYU3ctbWtwSzhyQWZGVWxkdkxvMG9yVFJlaThNTUt0ZEJWTmtMMjF5c2dic1cyclJWcW9sY3JjWWtPenhCZ3VRVDg5TG5rRldaSGRLRDI3Q05qVw?hl=en-IN&gl=IN&ceid=IN%3Aen,2020-12-04
